# Score Result
| ID | length | state | recall | prec | matched_brackets | gold_brackets | test_brackets | cross_brackets | words | correct_tags | tag_accracy |
|1247|      27|      0|    0.00|  0.00|                 0|             12|             10|               7|     27|            27|            1|
|1248|      10|      0|    1.00|  1.00|                 3|              3|              3|               0|     10|            10|            1|
|1249|      14|      0|    0.00|  0.00|                 0|             11|              3|               0|     14|            14|            1|
|1250|      20|      0|    0.00|  0.00|                 0|              4|              8|               2|     20|            20|            1|
|1251|      27|      0|    0.00|  0.00|                 0|             13|             10|               3|     27|            27|            1|
|1252|      10|      0|    0.67|  0.67|                 2|              3|              3|               0|     10|            10|            1|
|1253|      39|      0|    0.00|  0.00|                 0|             17|             14|              12|     39|            39|            1|
|1254|      10|      0|    0.67|  0.67|                 2|              3|              3|               0|     10|            10|            1|
|1255|      36|      0|    0.00|  0.00|                 0|             16|             13|               7|     36|            36|            1|
|1256|      10|      0|    0.67|  0.67|                 2|              3|              3|               0|     10|            10|            1|
|1257|      39|      0|    0.00|  0.00|                 0|             14|             14|               6|     39|            39|            1|
|1258|       8|      0|    0.67|  0.67|                 2|              3|              3|               0|      8|             8|            1|
|1259|      29|      0|    0.00|  0.00|                 0|             13|             11|               6|     29|            29|            1|
|1260|       9|      0|    0.67|  0.67|                 2|              3|              3|               0|      9|             9|            1|
|1261|      32|      0|    0.00|  0.00|                 0|             16|             12|              10|     32|            32|            1|
|1262|      23|      0|    0.00|  0.00|                 0|              4|              9|               2|     23|            23|            1|
|1263|      27|      0|    0.00|  0.00|                 0|             12|             10|               7|     27|            27|            1|
|1264|      10|      0|    1.00|  1.00|                 3|              3|              3|               0|     10|            10|            1|
|1265|      31|      0|    0.00|  0.00|                 0|             12|             11|               5|     31|            31|            1|
|1266|      80|      0|    0.00|  0.00|                 0|              7|             22|               5|     80|            80|            1|
|1267|      39|      0|    0.00|  0.00|                 0|             14|             14|               5|     39|            39|            1|
|1268|      67|      0|    0.00|  0.00|                 0|              7|             20|               5|     67|            67|            1|
|1269|      89|      0|    0.00|  0.00|                 0|             19|             10|               5|     89|            89|            1|
|1270|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
|1271|      41|      0|    0.00|  0.00|                 0|             14|             14|               8|     41|            41|            1|
|1272|      31|      0|    0.00|  0.00|                 0|              4|             11|               2|     31|            31|            1|
|1273|      29|      0|    0.00|  0.00|                 0|             13|             11|               7|     29|            29|            1|
|1274|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
|1275|      34|      0|    0.00|  0.00|                 0|             12|             13|               8|     34|            34|            1|
|1276|      14|      0|    1.00|  1.00|                 3|              3|              3|               0|     14|            14|            1|
|1277|      37|      0|    0.00|  0.00|                 0|             14|             13|               6|     37|            37|            1|
|1278|      14|      0|    1.00|  1.00|                 3|              3|              3|               0|     14|            14|            1|
|1279|      33|      0|    0.00|  0.00|                 0|             11|             11|               7|     33|            33|            1|
|1280|      13|      0|    1.00|  1.00|                 3|              3|              3|               0|     13|            13|            1|
|1281|      20|      0|    0.00|  0.00|                 0|              8|              8|               4|     20|            20|            1|
|1282|      15|      0|    1.00|  1.00|                 3|              3|              3|               0|     15|            15|            1|
|1283|      26|      0|    0.00|  0.00|                 0|             11|             10|               7|     26|            26|            1|
|1284|      13|      0|    1.00|  1.00|                 3|              3|              3|               0|     13|            13|            1|
|1285|      26|      0|    0.00|  0.00|                 0|             10|             10|               7|     26|            26|            1|
|1286|      12|      0|    0.67|  0.67|                 2|              3|              3|               0|     12|            12|            1|
|1287|      23|      0|    0.00|  0.00|                 0|             10|              9|               4|     23|            23|            1|
|1288|      13|      0|    0.67|  0.67|                 2|              3|              3|               0|     13|            13|            1|
|1289|      41|      0|    0.00|  0.00|                 0|             13|             14|               7|     41|            41|            1|
|1290|      15|      0|    0.67|  0.67|                 2|              3|              3|               0|     15|            15|            1|
|1291|      20|      0|    0.00|  0.00|                 0|              9|              8|               5|     20|            20|            1|
|1292|      13|      0|    1.00|  1.00|                 3|              3|              3|               0|     13|            13|            1|
|1293|      26|      0|    0.00|  0.00|                 0|             10|             10|               2|     26|            26|            1|
|1294|      14|      0|    1.00|  1.00|                 3|              3|              3|               0|     14|            14|            1|
|1295|      29|      0|    0.00|  0.00|                 0|             10|             11|               7|     29|            29|            1|
|1296|      15|      0|    1.00|  1.00|                 3|              3|              3|               0|     15|            15|            1|
|1297|      20|      0|    0.00|  0.00|                 0|              8|              8|               4|     20|            20|            1|
|1298|      13|      0|    1.00|  1.00|                 3|              3|              3|               0|     13|            13|            1|
|1299|      24|      0|    0.00|  0.00|                 0|             11|              8|               5|     24|            24|            1|
|1300|      13|      0|    1.00|  1.00|                 3|              3|              3|               0|     13|            13|            1|
|1301|      35|      0|    0.00|  0.00|                 0|             12|             13|               7|     35|            35|            1|
|1302|      14|      0|    1.00|  1.00|                 3|              3|              3|               0|     14|            14|            1|
|1303|      24|      0|    0.00|  0.00|                 0|             11|              8|               5|     24|            24|            1|
|1304|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
|1305|      33|      0|    0.00|  0.00|                 0|             13|             11|               7|     33|            33|            1|
|1306|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
|1307|      18|      0|    0.00|  0.00|                 0|              9|              8|               4|     18|            18|            1|
|1308|      68|      0|    0.00|  0.00|                 0|              7|             20|               8|     68|            68|            1|
|1309|      45|      0|    0.18|  0.14|                 2|             11|             14|               5|     45|            45|            1|
|1310|      32|      0|    0.00|  0.00|                 0|             11|             12|               8|     32|            32|            1|
|1311|      27|      0|    0.09|  0.10|                 1|             11|             10|               4|     27|            27|            1|
|1312|      12|      0|    1.00|  1.00|                 3|              3|              3|               0|     12|            12|            1|
|1313|      38|      0|    0.17|  0.15|                 2|             12|             13|               7|     38|            38|            1|
|1314|      19|      0|    0.09|  0.12|                 1|             11|              8|               5|     19|            19|            1|
|1315|      23|      0|    0.00|  0.00|                 0|             11|              9|               6|     23|            23|            1|
|1316|      13|      0|    1.00|  1.00|                 3|              3|              3|               0|     13|            13|            1|
|1317|      42|      0|    0.08|  0.07|                 1|             12|             14|               9|     42|            42|            1|
|1318|      31|      0|    0.17|  0.18|                 2|             12|             11|               4|     31|            31|            1|
|1319|      21|      0|    0.00|  0.00|                 0|              9|              8|               3|     21|            21|            1|
|1320|      13|      0|    1.00|  1.00|                 3|              3|              3|               0|     13|            13|            1|
|1321|      32|      0|    0.10|  0.08|                 1|             10|             12|               7|     32|            32|            1|
|1322|      25|      0|    0.00|  0.00|                 0|             12|             10|               3|     25|            25|            1|
|1323|      35|      0|    0.08|  0.08|                 1|             12|             13|               8|     35|            35|            1|
|1324|      29|      0|    0.09|  0.09|                 1|             11|             11|               5|     29|            29|            1|
|1325|      38|      0|    0.08|  0.08|                 1|             12|             13|               9|     38|            38|            1|
|1326|      26|      0|    0.00|  0.00|                 0|             12|             10|               5|     26|            26|            1|
|1327|      14|      0|    1.00|  1.00|                 3|              3|              3|               0|     14|            14|            1|
|1328|      35|      0|    0.09|  0.08|                 1|             11|             13|               7|     35|            35|            1|
|1329|      20|      0|    0.09|  0.12|                 1|             11|              8|               7|     20|            20|            1|
|1330|      23|      0|    0.00|  0.00|                 0|             11|              9|               8|     23|            23|            1|
|1331|      10|      0|    1.00|  1.00|                 3|              3|              3|               0|     10|            10|            1|
|1332|      85|      0|    0.00|  0.00|                 0|             20|             23|              15|     85|            85|            1|
|1333|      95|      0|    0.05|  0.04|                 1|             19|             24|              14|     95|            95|            1|
|1334|      68|      0|    0.00|  0.00|                 0|             20|             20|              13|     68|            68|            1|
|1335|     136|      0|    0.04|  0.03|                 1|             24|             30|              17|    136|           136|            1|
|1336|      19|      0|    0.08|  0.12|                 1|             13|              8|               1|     19|            19|            1|
|1337|      50|      0|    0.06|  0.08|                 1|             16|             13|              10|     50|            50|            1|
|1338|      24|      0|    0.00|  0.00|                 0|             13|              8|               2|     24|            24|            1|
|1339|      47|      0|    0.07|  0.07|                 1|             14|             14|               7|     47|            47|            1|
|1340|      26|      0|    0.00|  0.00|                 0|             12|             10|               7|     26|            26|            1|
|1341|      53|      0|    0.06|  0.07|                 1|             16|             14|              11|     53|            53|            1|
|1342|      24|      0|    0.00|  0.00|                 0|             13|              8|               6|     24|            24|            1|
|1343|      63|      0|    0.06|  0.06|                 1|             16|             18|               8|     63|            63|            1|
|1344|      26|      0|    0.00|  0.00|                 0|             15|             10|               8|     26|            26|            1|
|1345|      47|      0|    0.07|  0.07|                 1|             14|             14|               8|     47|            47|            1|
|1346|      29|      0|    0.07|  0.09|                 1|             14|             11|              10|     29|            29|            1|
|1347|      45|      0|    0.07|  0.07|                 1|             15|             14|               9|     45|            45|            1|
|1348|      15|      0|    0.00|  0.00|                 0|             12|              3|               0|     15|            15|            1|
|1349|      53|      0|    0.07|  0.07|                 1|             15|             14|               7|     53|            53|            1|
|1350|      66|      0|    0.00|  0.00|                 0|             23|             18|              16|     66|            66|            1|
|1351|      63|      0|    0.07|  0.06|                 1|             14|             18|               9|     63|            63|            1|
|1352|      35|      0|    0.00|  0.00|                 0|             16|             11|               8|     35|            35|            1|
|1353|      98|      0|    0.06|  0.04|                 1|             18|             27|              11|     98|            98|            1|
|1354|      39|      0|    0.00|  0.00|                 0|             14|             13|               6|     39|            39|            1|
|1355|      98|      0|    0.05|  0.04|                 1|             20|             25|              14|     98|            98|            1|
|1356|      40|      0|    0.00|  0.00|                 0|             17|             13|              12|     40|            40|            1|
|1357|      56|      0|    0.08|  0.06|                 1|             13|             17|               9|     56|            56|            1|
|1358|      27|      0|    0.08|  0.10|                 1|             13|             10|               6|     27|            27|            1|
|1359|      40|      0|    0.08|  0.07|                 1|             12|             14|               5|     40|            40|            1|
|1360|      50|      0|    0.00|  0.00|                 0|             18|             13|              11|     50|            50|            1|
|1361|      59|      0|    0.07|  0.06|                 1|             14|             18|              10|     59|            59|            1|
|1362|      29|      0|    0.07|  0.09|                 1|             14|             11|               7|     29|            29|            1|
|1363|      82|      0|    0.06|  0.05|                 1|             17|             21|              14|     82|            82|            1|
|1364|      29|      0|    0.07|  0.09|                 1|             15|             11|               8|     29|            29|            1|
|1365|      34|      0|    0.08|  0.08|                 1|             13|             12|               6|     34|            34|            1|
|1366|      32|      0|    0.00|  0.00|                 0|             15|             12|               9|     32|            32|            1|
|1367|      89|      0|    0.05|  0.05|                 1|             20|             22|              10|     89|            89|            1|
|1368|      60|      0|    0.00|  0.00|                 0|             21|             18|              10|     60|            60|            1|
|1369|     113|      0|    0.05|  0.03|                 1|             22|             29|              15|    113|           113|            1|
|1370|      47|      0|    0.00|  0.00|                 0|             15|             13|              11|     47|            47|            1|
|1371|     122|      0|    0.05|  0.03|                 1|             20|             29|              14|    122|           122|            1|
|1372|      55|      0|    0.00|  0.00|                 0|             17|             16|              13|     55|            55|            1|
|1373|      42|      0|    0.08|  0.07|                 1|             13|             14|              10|     42|            42|            1|
|1374|      49|      0|    0.00|  0.00|                 0|             16|             14|               8|     49|            49|            1|
|1375|     136|      0|    0.05|  0.04|                 1|             22|             23|              13|    136|           136|            1|
|1376|      33|      0|    0.00|  0.00|                 0|             14|             10|               4|     33|            33|            1|
|1377|      49|      0|    0.08|  0.06|                 1|             13|             16|              11|     49|            49|            1|
|1378|      31|      0|    0.00|  0.00|                 0|             13|             10|               7|     31|            31|            1|
|1379|      88|      0|    0.06|  0.04|                 1|             18|             25|              11|     88|            88|            1|
|1380|      60|      0|    0.00|  0.00|                 0|             16|             16|              11|     60|            60|            1|
|1381|      49|      0|    0.08|  0.07|                 1|             13|             14|               8|     49|            49|            1|
|1382|      57|      0|    0.00|  0.00|                 0|             16|             19|              14|     57|            57|            1|
|1383|      57|      0|    0.07|  0.06|                 1|             14|             17|               9|     57|            57|            1|
|1384|      36|      0|    0.00|  0.00|                 0|             13|             13|               8|     36|            36|            1|
|1385|      50|      0|    0.07|  0.08|                 1|             14|             13|               9|     50|            50|            1|
|1386|      47|      0|    0.00|  0.00|                 0|             17|             11|               9|     47|            47|            1|
|1387|      66|      0|    0.07|  0.05|                 1|             15|             22|              11|     66|            66|            1|
|1388|      33|      0|    0.00|  0.00|                 0|             13|             14|               8|     33|            33|            1|
|1389|      59|      0|    0.07|  0.06|                 1|             14|             18|               9|     59|            59|            1|
|1390|      63|      0|    0.00|  0.00|                 0|             19|             17|              11|     63|            63|            1|
|1391|     100|      0|    0.06|  0.04|                 1|             18|             26|              15|    100|           100|            1|
|1392|      40|      0|    0.00|  0.00|                 0|             15|             14|              11|     40|            40|            1|
|1393|     101|      0|    0.06|  0.04|                 1|             18|             25|              13|    101|           101|            1|
|1394|      55|      0|    0.00|  0.00|                 0|             16|             16|               5|     55|            55|            1|
|1395|      62|      0|    0.07|  0.05|                 1|             15|             19|              11|     62|            62|            1|
|1396|      48|      0|    0.00|  0.00|                 0|             17|             14|              10|     48|            48|            1|
|1397|      43|      0|    0.08|  0.07|                 1|             12|             14|               7|     43|            43|            1|
|1398|      40|      0|    0.00|  0.00|                 0|             15|             14|              10|     40|            40|            1|
|1399|      84|      0|    0.06|  0.05|                 1|             17|             22|              13|     84|            84|            1|
|1400|      37|      0|    0.00|  0.00|                 0|             15|             13|              10|     37|            37|            1|
|1401|      48|      0|    0.07|  0.08|                 1|             14|             13|               8|     48|            48|            1|
|1402|      35|      0|    0.00|  0.00|                 0|             15|             13|              12|     35|            35|            1|
|1403|      43|      0|    0.08|  0.08|                 1|             12|             12|               7|     43|            43|            1|
|1404|      35|      0|    0.00|  0.00|                 0|             14|             12|               3|     35|            35|            1|
|1405|      60|      0|    0.07|  0.06|                 1|             15|             18|               9|     60|            60|            1|
|1406|      30|      0|    0.00|  0.00|                 0|             13|             10|               7|     30|            30|            1|
|1407|      39|      0|    0.09|  0.07|                 1|             11|             14|               7|     39|            39|            1|
|1408|      18|      0|    0.11|  0.12|                 1|              9|              8|               3|     18|            18|            1|
|1409|      47|      0|    0.08|  0.07|                 1|             12|             14|               7|     47|            47|            1|
|1410|      21|      0|    0.27|  0.38|                 3|             11|              8|               5|     21|            21|            1|
|1411|      30|      0|    0.00|  0.00|                 0|              8|             11|               6|     30|            30|            1|
|1412|      25|      0|    0.00|  0.00|                 0|             12|             10|               6|     25|            25|            1|
|1413|      45|      0|    0.08|  0.07|                 1|             12|             14|               5|     45|            45|            1|
|1414|      19|      0|    0.27|  0.38|                 3|             11|              8|               5|     19|            19|            1|
|1415|      47|      0|    0.08|  0.08|                 1|             12|             13|               7|     47|            47|            1|
|1416|      21|      0|    0.09|  0.14|                 1|             11|              7|               5|     21|            21|            1|
|1417|      47|      0|    0.08|  0.07|                 1|             12|             14|               7|     47|            47|            1|
|1418|      21|      0|    0.08|  0.12|                 1|             12|              8|               7|     21|            21|            1|
|1419|      37|      0|    0.08|  0.08|                 1|             12|             13|               5|     37|            37|            1|
|1420|      32|      0|    0.00|  0.00|                 0|             14|             12|               8|     32|            32|            1|
|1421|      38|      0|    0.10|  0.08|                 1|             10|             13|               5|     38|            38|            1|
|1422|      24|      0|    0.00|  0.00|                 0|             12|              8|               5|     24|            24|            1|
|1423|      31|      0|    0.08|  0.09|                 1|             12|             11|               6|     31|            31|            1|
|1424|      36|      0|    0.00|  0.00|                 0|             14|             11|               5|     36|            36|            1|
|1425|      38|      0|    0.09|  0.08|                 1|             11|             13|               7|     38|            38|            1|
|1426|      23|      0|    0.00|  0.00|                 0|             13|              9|               6|     23|            23|            1|
|1427|      29|      0|    0.00|  0.00|                 0|             11|             11|               7|     29|            29|            1|
|1428|      19|      0|    0.08|  0.12|                 1|             12|              8|               7|     19|            19|            1|
|1429|      36|      0|    0.09|  0.07|                 1|             11|             14|               7|     36|            36|            1|
|1430|      20|      0|    0.25|  0.38|                 3|             12|              8|               0|     20|            20|            1|
|1431|      33|      0|    0.11|  0.11|                 1|              9|              9|               5|     33|            33|            1|
|1432|      16|      0|    0.00|  0.00|                 0|             10|              3|               0|     16|            16|            1|
|1433|      39|      0|    0.10|  0.07|                 1|             10|             14|               7|     39|            39|            1|
|1434|      25|      0|    0.00|  0.00|                 0|             11|             10|               6|     25|            25|            1|
|1435|      50|      0|    0.08|  0.08|                 1|             13|             13|               6|     50|            50|            1|
|1436|      23|      0|    0.00|  0.00|                 0|             12|              9|               8|     23|            23|            1|
|1437|      37|      0|    0.10|  0.08|                 1|             10|             13|               6|     37|            37|            1|
|1438|      23|      0|    0.00|  0.00|                 0|             12|              9|               8|     23|            23|            1|
|1439|      46|      0|    0.08|  0.07|                 1|             12|             14|               8|     46|            46|            1|
|1440|      27|      0|    0.08|  0.10|                 1|             13|             10|               7|     27|            27|            1|
|1441|      39|      0|    0.10|  0.07|                 1|             10|             14|               8|     39|            39|            1|
|1442|      10|      0|    0.00|  0.00|                 0|              7|              3|               0|     10|            10|            1|
|1443|      45|      0|    0.08|  0.07|                 1|             12|             14|               6|     45|            45|            1|
|1444|      20|      0|    0.09|  0.12|                 1|             11|              8|               5|     20|            20|            1|
|1445|      40|      0|    0.08|  0.07|                 1|             12|             14|               6|     40|            40|            1|
|1446|      20|      0|    0.08|  0.12|                 1|             12|              8|               7|     20|            20|            1|
|1447|      36|      0|    0.08|  0.08|                 1|             12|             13|               5|     36|            36|            1|
|1448|      21|      0|    0.09|  0.12|                 1|             11|              8|               5|     21|            21|            1|
|1449|      37|      0|    0.10|  0.08|                 1|             10|             13|               8|     37|            37|            1|
|1450|      20|      0|    0.10|  0.12|                 1|             10|              8|               7|     20|            20|            1|
|1451|     107|      0|    0.05|  0.03|                 1|             22|             31|              18|    107|           107|            1|
|1452|      23|      0|    0.00|  0.00|                 0|             13|             10|               9|     23|            23|            1|
|1453|      94|      0|    0.05|  0.04|                 1|             20|             26|              11|     94|            94|            1|
|1454|      23|      0|    0.00|  0.00|                 0|             13|              9|               8|     23|            23|            1|
|1455|      31|      0|    0.00|  0.00|                 0|             11|             11|               8|     31|            31|            1|
|1456|      61|      0|    0.00|  0.00|                 0|             20|             17|              10|     61|            61|            1|
|1457|      50|      0|    0.07|  0.07|                 1|             14|             14|               7|     50|            50|            1|
|1458|      31|      0|    0.07|  0.10|                 1|             14|             10|               5|     31|            31|            1|
|1459|      35|      0|    0.08|  0.08|                 1|             12|             12|               7|     35|            35|            1|
|1460|      20|      0|    0.08|  0.12|                 1|             13|              8|               7|     20|            20|            1|
|1461|      27|      0|    0.00|  0.00|                 0|             10|             10|               7|     27|            27|            1|
|1462|      31|      0|    0.00|  0.00|                 0|             14|             11|              10|     31|            31|            1|
|1463|      43|      0|    0.08|  0.08|                 1|             13|             13|               9|     43|            43|            1|
|1464|      18|      0|    0.08|  0.12|                 1|             12|              8|               7|     18|            18|            1|
|1465|      66|      0|    0.06|  0.05|                 1|             16|             19|              13|     66|            66|            1|
|1466|      24|      0|    0.25|  0.30|                 3|             12|             10|               5|     24|            24|            1|
|1467|      74|      0|    0.12|  0.10|                 2|             16|             20|               7|     74|            74|            1|
|1468|      18|      0|    0.08|  0.12|                 1|             12|              8|               7|     18|            18|            1|
|1469|      81|      0|    0.06|  0.05|                 1|             18|             21|              11|     81|            81|            1|
|1470|      43|      0|    0.00|  0.00|                 0|             16|             14|               9|     43|            43|            1|
|1471|      33|      0|    0.08|  0.10|                 1|             13|             10|               5|     33|            33|            1|
|1472|      38|      0|    0.00|  0.00|                 0|             15|             11|               8|     38|            38|            1|
|1473|      58|      0|    0.06|  0.05|                 1|             16|             19|              10|     58|            58|            1|
|1474|      28|      0|    0.07|  0.09|                 1|             14|             11|              10|     28|            28|            1|
|1475|      65|      0|    0.06|  0.05|                 1|             17|             20|              12|     65|            65|            1|
|1476|      55|      0|    0.00|  0.00|                 0|             20|             14|              10|     55|            55|            1|
|1477|      54|      0|    0.07|  0.06|                 1|             15|             16|               9|     54|            54|            1|
|1478|      32|      0|    0.00|  0.00|                 0|             15|             12|               9|     32|            32|            1|
|1479|      44|      0|    0.15|  0.14|                 2|             13|             14|               7|     44|            44|            1|
|1480|      54|      0|    0.00|  0.00|                 0|             18|             14|              11|     54|            54|            1|
|1481|      45|      0|    0.08|  0.08|                 1|             12|             12|               3|     45|            45|            1|
|1482|      38|      0|    0.00|  0.00|                 0|             15|             13|              11|     38|            38|            1|
|1483|      41|      0|    0.08|  0.07|                 1|             13|             14|               8|     41|            41|            1|
|1484|      42|      0|    0.00|  0.00|                 0|             16|             13|               6|     42|            42|            1|
|1485|     101|      0|    0.10|  0.07|                 2|             20|             30|              16|    101|           101|            1|
|1486|      42|      0|    0.00|  0.00|                 0|             16|             14|              10|     42|            42|            1|
|1487|      66|      0|    0.07|  0.06|                 1|             14|             18|              11|     66|            66|            1|
|1488|      30|      0|    0.08|  0.09|                 1|             13|             11|               7|     30|            30|            1|
|1489|      69|      0|    0.06|  0.05|                 1|             17|             20|              12|     69|            69|            1|
|1490|      44|      0|    0.00|  0.00|                 0|             15|             14|              11|     44|            44|            1|
|1491|      88|      0|    0.06|  0.05|                 1|             18|             22|              15|     88|            88|            1|
|1492|      34|      0|    0.08|  0.08|                 1|             13|             12|               5|     34|            34|            1|
|1493|      55|      0|    0.07|  0.06|                 1|             15|             16|              12|     55|            55|            1|
|1494|      30|      0|    0.08|  0.09|                 1|             13|             11|               8|     30|            30|            1|
|1495|      46|      0|    0.08|  0.07|                 1|             13|             14|              10|     46|            46|            1|
|1496|      28|      0|    0.07|  0.09|                 1|             14|             11|               8|     28|            28|            1|
|1497|      81|      0|    0.06|  0.06|                 1|             16|             16|              10|     81|            81|            1|
|1498|      85|      0|    0.00|  0.00|                 0|             22|             17|               9|     85|            85|            1|
|1499|     119|      0|    0.05|  0.04|                 1|             22|             27|              19|    119|           119|            1|
|1500|      59|      0|    0.00|  0.00|                 0|             17|             16|              13|     59|            59|            1|
|1501|     102|      0|    0.06|  0.04|                 1|             18|             24|              10|    102|           102|            1|
|1502|      58|      0|    0.00|  0.00|                 0|             19|             14|              11|     58|            58|            1|
|1503|      43|      0|    0.07|  0.07|                 1|             14|             14|               9|     43|            43|            1|
|1504|      22|      0|    0.00|  0.00|                 0|             13|              8|               6|     22|            22|            1|
|1505|      68|      0|    0.06|  0.05|                 1|             18|             20|              12|     68|            68|            1|
|1506|      28|      0|    0.08|  0.09|                 1|             13|             11|               4|     28|            28|            1|
|1507|      41|      0|    0.08|  0.07|                 1|             13|             14|               7|     41|            41|            1|
|1508|      25|      0|    0.00|  0.00|                 0|             13|             10|               7|     25|            25|            1|
|1509|      42|      0|    0.07|  0.07|                 1|             14|             14|              10|     42|            42|            1|
|1510|      24|      0|    0.00|  0.00|                 0|             15|              8|               7|     24|            24|            1|
|1511|      47|      0|    0.07|  0.07|                 1|             15|             14|              11|     47|            47|            1|
|1512|      19|      0|    0.08|  0.12|                 1|             12|              8|               6|     19|            19|            1|
|1513|      71|      0|    0.06|  0.05|                 1|             16|             20|              14|     71|            71|            1|
|1514|      41|      0|    0.00|  0.00|                 0|             16|             13|               9|     41|            41|            1|
|1515|      34|      0|    0.09|  0.09|                 1|             11|             11|               5|     34|            34|            1|
|1516|      35|      0|    0.00|  0.00|                 0|             15|             12|               6|     35|            35|            1|
|1517|      80|      0|    0.06|  0.05|                 1|             16|             19|              12|     80|            80|            1|
|1518|      25|      0|    0.00|  0.00|                 0|             12|              8|               5|     25|            25|            1|
|1519|     129|      0|    0.05|  0.03|                 1|             21|             31|              19|    129|           129|            1|
|1520|      32|      0|    0.00|  0.00|                 0|             14|             12|               9|     32|            32|            1|
|1521|     132|      0|    0.04|  0.04|                 1|             24|             23|              17|    132|           132|            1|
|1522|      52|      0|    0.00|  0.00|                 0|             19|             14|              11|     52|            52|            1|
|1523|      54|      0|    0.07|  0.06|                 1|             14|             16|               9|     54|            54|            1|
|1524|      29|      0|    0.23|  0.30|                 3|             13|             10|               6|     29|            29|            1|
|1525|      81|      0|    0.06|  0.12|                 1|             16|              8|               4|     81|            81|            1|
|1526|      30|      0|    0.14|  0.20|                 2|             14|             10|               7|     30|            30|            1|
|1527|      54|      0|    0.15|  0.14|                 2|             13|             14|               3|     54|            54|            1|
|1528|      31|      0|    0.00|  0.00|                 0|             12|              9|               4|     31|            31|            1|
|1529|      84|      0|    0.06|  0.04|                 1|             17|             23|              12|     84|            84|            1|
|1530|      48|      0|    0.00|  0.00|                 0|             17|             14|               7|     48|            48|            1|
|1531|      39|      0|    0.08|  0.08|                 1|             13|             12|               8|     39|            39|            1|
|1532|      50|      0|    0.00|  0.00|                 0|             18|             12|               9|     50|            50|            1|
|1533|      44|      0|    0.08|  0.07|                 1|             12|             14|               7|     44|            44|            1|
|1534|      20|      0|    0.09|  0.12|                 1|             11|              8|               4|     20|            20|            1|
|1535|      27|      0|    0.00|  0.00|                 0|              8|             10|               5|     27|            27|            1|
|1536|      24|      0|    0.00|  0.00|                 0|             12|              8|               5|     24|            24|            1|
|1537|      41|      0|    0.08|  0.07|                 1|             12|             14|               7|     41|            41|            1|
|1538|      21|      0|    0.08|  0.11|                 1|             12|              9|               4|     21|            21|            1|
|1539|      46|      0|    0.09|  0.07|                 1|             11|             14|               9|     46|            46|            1|
|1540|      22|      0|    0.00|  0.00|                 0|             12|              8|               5|     22|            22|            1|
|1541|      27|      0|    0.00|  0.00|                 0|              8|             10|               3|     27|            27|            1|
|1542|      14|      0|    0.00|  0.00|                 0|              8|              3|               0|     14|            14|            1|
|1543|      39|      0|    0.09|  0.07|                 1|             11|             14|               7|     39|            39|            1|
|1544|      19|      0|    0.09|  0.12|                 1|             11|              8|               5|     19|            19|            1|
|1545|      35|      0|    0.09|  0.08|                 1|             11|             13|               7|     35|            35|            1|
|1546|      20|      0|    0.09|  0.12|                 1|             11|              8|               4|     20|            20|            1|
|1547|      44|      0|    0.08|  0.08|                 1|             12|             13|               6|     44|            44|            1|
|1548|      25|      0|    0.00|  0.00|                 0|             13|             10|               2|     25|            25|            1|
|1549|      36|      0|    0.08|  0.09|                 1|             12|             11|               8|     36|            36|            1|
|1550|      24|      0|    0.00|  0.00|                 0|             13|              8|               6|     24|            24|            1|
|1551|      37|      0|    0.08|  0.09|                 1|             12|             11|               6|     37|            37|            1|
|1552|      23|      0|    0.00|  0.00|                 0|             13|              9|               6|     23|            23|            1|
|1553|      31|      0|    0.09|  0.10|                 1|             11|             10|               7|     31|            31|            1|
|1554|      18|      0|    0.09|  0.17|                 1|             11|              6|               0|     18|            18|            1|
|1555|      41|      0|    0.27|  0.21|                 3|             11|             14|               4|     41|            41|            1|
|1556|      30|      0|    0.00|  0.00|                 0|             13|              9|               7|     30|            30|            1|
|1557|      39|      0|    0.20|  0.14|                 2|             10|             14|               3|     39|            39|            1|
